id,tags
144,"[{'id': 220, 'name': 'berlin'}, {'id': 290, 'name': 'angel'}, {'id': 291, 'name': 'circus'}, {'id': 292, 'name': 'berlin wall'}, {'id': 295, 'name': 'library'}, {'id': 1566, 'name': 'dream'}, {'id': 4978, 'name': 'immortality'}, {'id': 211431, 'name': 'mortality'}]"
769,"[{'id': 378, 'name': 'prison'}, {'id': 818, 'name': 'based on novel'}, {'id': 1196, 'name': 'florida'}, {'id': 1228, 'name': '1970s'}, {'id': 1583, 'name': 'mass murder'}, {'id': 1857, 'name': 'irish-american'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9826, 'name': 'murder'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10292, 'name': 'gore'}, {'id': 10391, 'name': 'mafia'}, {'id': 13142, 'name': 'gangster'}, {'id': 14512, 'name': 'new york city'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14819, 'name': 'violence'}, {'id': 41523, 'name': 'brooklyn new york city'}, {'id': 214983, 'name': 'crime epic'}, {'id': 214985, 'name': 'tampa'}]"
525,"[{'id': 246, 'name': 'dancing'}, {'id': 378, 'name': 'prison'}, {'id': 520, 'name': 'chicago'}, {'id': 727, 'name': 'country music'}, {'id': 745, 'name': 'nun'}, {'id': 1416, 'name': 'jazz'}, {'id': 1926, 'name': 'car journey'}, {'id': 2636, 'name': 'blues'}, {'id': 2652, 'name': 'nazis'}, {'id': 6027, 'name': 'music'}, {'id': 6029, 'name': 'concert'}, {'id': 6031, 'name': 'music instrument'}, {'id': 6272, 'name': ""children's home""}, {'id': 6490, 'name': 'shopping mall'}, {'id': 6783, 'name': 'orphanage'}, {'id': 11313, 'name': 'winnebago'}, {'id': 14765, 'name': 'church'}, {'id': 15211, 'name': 'sunglasses'}, {'id': 15232, 'name': 'parole'}, {'id': 15483, 'name': 'car chase'}, {'id': 41591, 'name': 'music band'}, {'id': 156336, 'name': 'loudspeaker'}, {'id': 167213, 'name': 'saturday night live'}, {'id': 226464, 'name': 'wrigley field'}, {'id': 226465, 'name': 'holiday inn'}]"
600,"[{'id': 236, 'name': 'suicide'}, {'id': 549, 'name': 'prostitute'}, {'id': 720, 'name': 'helicopter'}, {'id': 818, 'name': 'based on novel'}, {'id': 917, 'name': 'journalism'}, {'id': 1589, 'name': 'sniper'}, {'id': 2903, 'name': 'propaganda'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2999, 'name': 'recruit'}, {'id': 4747, 'name': 'war photographer'}, {'id': 5299, 'name': 'war correspondent'}, {'id': 6091, 'name': 'war'}, {'id': 10075, 'name': 'boot camp'}, {'id': 10084, 'name': 'rescue'}, {'id': 10787, 'name': 'jungle'}, {'id': 11106, 'name': 'infantry'}, {'id': 11400, 'name': 'sergeant'}, {'id': 12425, 'name': 'racism'}, {'id': 14819, 'name': 'violence'}, {'id': 14900, 'name': 'genocide'}, {'id': 14955, 'name': 'fighting'}, {'id': 15240, 'name': 'platoon'}, {'id': 18543, 'name': 'combat'}, {'id': 46962, 'name': 'discipline'}, {'id': 161840, 'name': 'obstacle course'}, {'id': 169144, 'name': 'peace sign'}, {'id': 188114, 'name': 'u.s. marine'}, {'id': 226426, 'name': 'mass grave'}, {'id': 227845, 'name': 'blanket party'}]"
279,"[{'id': 131, 'name': 'italy'}, {'id': 1233, 'name': 'composer'}, {'id': 2199, 'name': 'opera'}, {'id': 2276, 'name': 'talent'}, {'id': 4048, 'name': 'musician'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 9649, 'name': 'god'}, {'id': 9826, 'name': 'murder'}, {'id': 18267, 'name': 'vienna austria'}, {'id': 155624, 'name': 'envy'}, {'id': 160279, 'name': '18th century'}]"
1578,"[{'id': 396, 'name': 'transporter'}, {'id': 931, 'name': 'jealousy'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2792, 'name': 'boxer'}, {'id': 5565, 'name': 'biography'}, {'id': 5572, 'name': 'fistfight'}, {'id': 5573, 'name': 'broken nose'}, {'id': 6075, 'name': 'sport'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 155464, 'name': 'over-the-hill fighter'}]"
387,"[{'id': 321, 'name': 'terror'}, {'id': 339, 'name': 'submarine'}, {'id': 818, 'name': 'based on novel'}, {'id': 1913, 'name': 'atlantic ocean'}, {'id': 1915, 'name': 'gibraltar'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4263, 'name': 'duty'}, {'id': 5299, 'name': 'war correspondent'}, {'id': 6791, 'name': 'torpedo'}, {'id': 15111, 'name': 'drinking'}, {'id': 41599, 'name': 'sailor'}, {'id': 155499, 'name': 'convoy'}, {'id': 156217, 'name': 'u boat'}, {'id': 180178, 'name': 'destroyer'}, {'id': 200223, 'name': 'depth charge'}, {'id': 226473, 'name': 'comrade'}, {'id': 226474, 'name': 'german submarine'}, {'id': 226475, 'name': 'naval battle'}, {'id': 226476, 'name': 'periscope'}, {'id': 228491, 'name': 'suicidal mission'}]"
218,"[{'id': 83, 'name': 'saving the world'}, {'id': 310, 'name': 'artificial intelligence'}, {'id': 526, 'name': 'rebel'}, {'id': 679, 'name': 'cyborg'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1373, 'name': 'killer robot'}, {'id': 1381, 'name': 'sun glasses'}, {'id': 4565, 'name': 'dystopia'}, {'id': 15483, 'name': 'car chase'}, {'id': 18069, 'name': 'laser gun'}, {'id': 33556, 'name': 'urban setting'}, {'id': 162484, 'name': 'future war'}]"
763,"[{'id': 351, 'name': 'poison'}, {'id': 2658, 'name': 'new zealand'}, {'id': 10122, 'name': 'reanimation'}, {'id': 11097, 'name': 'part stop motion'}, {'id': 11513, 'name': 'cheating husband'}, {'id': 12377, 'name': 'zombie'}, {'id': 12415, 'name': 'back from the dead'}, {'id': 15149, 'name': 'monkey'}, {'id': 18087, 'name': 'attempted rape'}, {'id': 157444, 'name': 'dismemberment'}, {'id': 157624, 'name': 'nagging mother'}, {'id': 157626, 'name': 'director cameo'}]"
379,"[{'id': 417, 'name': 'corruption'}, {'id': 542, 'name': 'street gang'}, {'id': 947, 'name': 'prohibition'}, {'id': 1419, 'name': 'gun'}, {'id': 1857, 'name': 'irish-american'}, {'id': 5305, 'name': 'gambling debts'}, {'id': 8442, 'name': 'irish mob'}, {'id': 14819, 'name': 'violence'}]"
207,"[{'id': 30, 'name': 'individual'}, {'id': 490, 'name': 'philosophy'}, {'id': 496, 'name': 'poetry'}, {'id': 497, 'name': 'shakespeare'}, {'id': 1992, 'name': 'professor'}, {'id': 2132, 'name': 'literature'}, {'id': 6054, 'name': 'friendship'}, {'id': 226128, 'name': 'filmes focados em um professor'}]"
694,"[{'id': 612, 'name': 'hotel'}, {'id': 1533, 'name': 'isolation'}, {'id': 1611, 'name': 'hotelier'}, {'id': 1981, 'name': 'colorado'}, {'id': 2158, 'name': 'maze'}, {'id': 3458, 'name': 'bartender'}, {'id': 3598, 'name': 'ax'}, {'id': 6262, 'name': 'delusion'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10241, 'name': 'caretaker'}, {'id': 10629, 'name': 'vision'}, {'id': 10794, 'name': 'snow'}, {'id': 13028, 'name': 'writer'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 190107, 'name': 'snowed in'}, {'id': 198471, 'name': 'off season'}]"
235,"[{'id': 818, 'name': 'based on novel'}, {'id': 6054, 'name': 'friendship'}, {'id': 10683, 'name': 'coming of age'}, {'id': 169875, 'name': 'railroad track'}, {'id': 169878, 'name': 'story within the story'}, {'id': 169885, 'name': '\xa0flipping coin'}, {'id': 169886, 'name': 'campfire story'}, {'id': 169887, 'name': 'reference to superman'}, {'id': 169895, 'name': 'normandy beach'}, {'id': 208349, 'name': 'child'}, {'id': 208611, 'name': '1950s'}, {'id': 216919, 'name': 'boys'}]"
765,"[{'id': 7946, 'name': 'deer'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 11335, 'name': 'tape recorder'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 13153, 'name': 'spirit'}, {'id': 14819, 'name': 'violence'}, {'id': 18451, 'name': 'over the top'}, {'id': 155626, 'name': 'shot in the arm'}, {'id': 157458, 'name': 'book of the dead'}, {'id': 157459, 'name': 'evil dead'}, {'id': 157465, 'name': 'eyeball'}, {'id': 157466, 'name': 'necronomicon'}, {'id': 157468, 'name': 'tarmac'}, {'id': 157470, 'name': 'meat cleaver'}, {'id': 157471, 'name': 'shot through a wall'}]"
137,"[{'id': 563, 'name': 'deja vu'}, {'id': 901, 'name': 'groundhog'}, {'id': 902, 'name': 'weather forecast'}, {'id': 903, 'name': 'telecaster'}, {'id': 904, 'name': 'pennsylvania'}, {'id': 905, 'name': 'alarm clock'}, {'id': 1442, 'name': 'winter'}, {'id': 1521, 'name': 'time warp'}, {'id': 10854, 'name': 'time loop'}, {'id': 34117, 'name': 'cult film'}, {'id': 181324, 'name': 'existentialism'}, {'id': 220046, 'name': 'groundhog day'}]"
33,"[{'id': 549, 'name': 'prostitute'}, {'id': 798, 'name': 'sheriff'}, {'id': 800, 'name': 'bounty'}, {'id': 802, 'name': 'regret'}, {'id': 6145, 'name': 'right and justice'}, {'id': 9748, 'name': 'revenge'}, {'id': 157512, 'name': 'mutilation'}, {'id': 159434, 'name': 'one last job'}, {'id': 160410, 'name': 'reputation'}, {'id': 209631, 'name': 'englishman'}]"
105,"[{'id': 389, 'name': 'clock tower'}, {'id': 830, 'name': 'car race'}, {'id': 949, 'name': 'terrorist'}, {'id': 951, 'name': 'delorean'}, {'id': 952, 'name': 'lightning'}, {'id': 953, 'name': 'guitar'}, {'id': 955, 'name': 'plutonium'}, {'id': 999, 'name': 'sports car'}, {'id': 1436, 'name': 'inventor'}, {'id': 1743, 'name': 'journey in the past'}, {'id': 4379, 'name': 'time travel'}, {'id': 4776, 'name': 'race against time'}, {'id': 9104, 'name': 'partner'}, {'id': 9789, 'name': 'misfit'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 18425, 'name': 'teenage love'}, {'id': 40850, 'name': 'destiny'}, {'id': 186189, 'name': 'hidden identity'}, {'id': 187376, 'name': 'odd couple'}, {'id': 187710, 'name': 'escapade'}, {'id': 189449, 'name': 'disorder'}, {'id': 206687, 'name': 'chases and races'}, {'id': 206715, 'name': 'love and romance'}, {'id': 206720, 'name': 'teenage life'}, {'id': 206735, 'name': 'misfit partners'}, {'id': 206736, 'name': 'changing the past or future'}, {'id': 206737, 'name': 'getting home'}, {'id': 206738, 'name': 'inventions and discoveries'}]"
1633,"[{'id': 531, 'name': 'southern usa'}, {'id': 18379, 'name': 'bee'}]"
149,"[{'id': 83, 'name': 'saving the world'}, {'id': 464, 'name': 'total destruction'}, {'id': 467, 'name': 'megacity'}, {'id': 542, 'name': 'street gang'}, {'id': 1353, 'name': 'underground'}, {'id': 1402, 'name': 'general'}, {'id': 1485, 'name': 'stadium'}, {'id': 1706, 'name': 'experiment'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 2766, 'name': 'mutation'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6092, 'name': 'army'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 14736, 'name': 'motorcycle gang'}, {'id': 210024, 'name': 'anime'}]"
8009,"[{'id': 242, 'name': 'new york'}, {'id': 388, 'name': 'scotland'}, {'id': 1400, 'name': 'swordplay'}, {'id': 1938, 'name': 'sword'}, {'id': 3963, 'name': 'cut-off head'}, {'id': 4978, 'name': 'immortality'}]"
339,"[{'id': 90, 'name': 'paris'}, {'id': 242, 'name': 'new york'}, {'id': 444, 'name': 'taxi'}, {'id': 467, 'name': 'megacity'}, {'id': 588, 'name': 'rome'}, {'id': 811, 'name': 'dialogue'}, {'id': 1499, 'name': 'pastor'}, {'id': 1749, 'name': 'taxi driver'}, {'id': 1757, 'name': 'passenger'}, {'id': 1759, 'name': 'night life'}, {'id': 1760, 'name': 'casual meeting'}, {'id': 1761, 'name': 'metropolis'}, {'id': 1772, 'name': 'german democratic republic'}, {'id': 1785, 'name': 'casting agent'}, {'id': 1786, 'name': 'heart attack'}, {'id': 1787, 'name': 'helsinki'}, {'id': 3752, 'name': 'night'}, {'id': 11933, 'name': 'conflict'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14828, 'name': 'city'}, {'id': 163080, 'name': 'finland'}, {'id': 167043, 'name': 'road movie'}, {'id': 171054, 'name': 'understanding'}]"
89,"[{'id': 83, 'name': 'saving the world'}, {'id': 110, 'name': 'venice'}, {'id': 113, 'name': 'holy grail'}, {'id': 295, 'name': 'library'}, {'id': 483, 'name': 'riddle'}, {'id': 494, 'name': 'father son relationship'}, {'id': 1294, 'name': 'whip'}, {'id': 1454, 'name': 'treasure'}, {'id': 2652, 'name': 'nazis'}, {'id': 2847, 'name': 'entrapment'}, {'id': 2901, 'name': 'crusader'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 10685, 'name': 'escape'}, {'id': 11102, 'name': 'panzer'}, {'id': 14656, 'name': 'order of the templars'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 176731, 'name': 'indiana jones'}, {'id': 184134, 'name': 'archeology\xa0'}]"
783,"[{'id': 789, 'name': 'muslim'}, {'id': 958, 'name': 'indian lead'}, {'id': 1775, 'name': 'demonstration'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2883, 'name': 'imprisonment'}, {'id': 3398, 'name': 'release from prison'}, {'id': 3644, 'name': 'south africa'}, {'id': 3930, 'name': 'bravery'}, {'id': 4089, 'name': 'hunger strike'}, {'id': 4090, 'name': 'colony'}, {'id': 4092, 'name': 'morning prayer'}, {'id': 4096, 'name': 'hindu'}, {'id': 4097, 'name': 'independence'}, {'id': 4100, 'name': 'british army'}, {'id': 4101, 'name': 'political negotiations'}, {'id': 4102, 'name': 'conference'}, {'id': 4104, 'name': 'nonviolent resistance'}, {'id': 4106, 'name': 'apartheid'}, {'id': 4107, 'name': 'british empire'}, {'id': 4108, 'name': 'protest'}, {'id': 4109, 'name': 'independence movement'}, {'id': 4110, 'name': 'bombay india'}, {'id': 4112, 'name': 'strike'}, {'id': 6089, 'name': 'freedom'}, {'id': 6157, 'name': 'prayer'}, {'id': 6193, 'name': 'world religion'}, {'id': 6194, 'name': 'hinduism'}, {'id': 7926, 'name': 'mahatma gandhi'}, {'id': 33485, 'name': 'calcutta'}]"
625,"[{'id': 393, 'name': 'civil war'}, {'id': 736, 'name': 'journalist'}, {'id': 1003, 'name': 'photographer'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2960, 'name': 'cambodia'}, {'id': 3104, 'name': 'killing fields'}, {'id': 3105, 'name': 'red khmer'}, {'id': 3106, 'name': 'pol pot'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14900, 'name': 'genocide'}, {'id': 185722, 'name': 'based on true events'}]"
655,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 802, 'name': 'regret'}, {'id': 1556, 'name': 'texas'}, {'id': 3276, 'name': 'peep show'}, {'id': 4580, 'name': 'van'}, {'id': 10392, 'name': 'mute'}, {'id': 11436, 'name': 'redemption'}, {'id': 12670, 'name': 'los angeles'}, {'id': 18034, 'name': 'desert'}, {'id': 18035, 'name': 'family'}, {'id': 165787, 'name': 'home movie'}, {'id': 209966, 'name': 'new german cinema'}]"
639,"[{'id': 242, 'name': 'new york'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1946, 'name': 'restaurant'}, {'id': 3200, 'name': 'platonic love'}, {'id': 3201, 'name': 'orgasm'}, {'id': 6054, 'name': 'friendship'}, {'id': 10556, 'name': 'male female relationship'}]"
814,"[{'id': 1014, 'name': 'loss of lover'}, {'id': 1567, 'name': 'intensive care'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4375, 'name': 'transformation'}, {'id': 4553, 'name': 'black humor'}, {'id': 5319, 'name': 'pub'}, {'id': 11004, 'name': 'rural setting'}, {'id': 12564, 'name': 'werewolf'}, {'id': 223059, 'name': 'animal horror'}]"
6114,"[{'id': 596, 'name': 'adultery'}, {'id': 2158, 'name': 'maze'}, {'id': 3133, 'name': 'vampire'}, {'id': 4197, 'name': 'bite'}, {'id': 9714, 'name': 'remake'}, {'id': 155301, 'name': 'rough sex'}, {'id': 156112, 'name': 'wake'}, {'id': 160292, 'name': 'religious conflict'}, {'id': 169618, 'name': 'bestiality'}, {'id': 169620, 'name': 'correspondence'}, {'id': 169621, 'name': 'vampire sex'}, {'id': 169626, 'name': 'autonomous shadow'}, {'id': 225470, 'name': 'vlad'}, {'id': 231407, 'name': 'fang vamp'}]"
1598,"[{'id': 378, 'name': 'prison'}, {'id': 516, 'name': 'child abuse'}, {'id': 570, 'name': 'rape'}, {'id': 1415, 'name': 'small town'}, {'id': 5600, 'name': 'daughter'}, {'id': 6149, 'name': 'police'}, {'id': 9748, 'name': 'revenge'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 13073, 'name': 'fear'}, {'id': 15162, 'name': 'dog'}, {'id': 41381, 'name': 'rapist'}]"
377,"[{'id': 1468, 'name': 'child murderer'}, {'id': 2116, 'name': 'sleep'}, {'id': 3030, 'name': 'nightmare'}, {'id': 6152, 'name': 'supernatural'}, {'id': 12339, 'name': 'slasher'}, {'id': 13130, 'name': 'teenager'}, {'id': 18029, 'name': 'trapped'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 157418, 'name': 'boiler room'}, {'id': 163841, 'name': 'booby trap'}, {'id': 170383, 'name': 'disfigurement'}, {'id': 171814, 'name': 'medical test'}, {'id': 225209, 'name': 'dreams'}]"
199,"[{'id': 503, 'name': 'federation'}, {'id': 505, 'name': 'starfleet'}, {'id': 522, 'name': 'borg'}, {'id': 671, 'name': 'enterprise-e'}, {'id': 679, 'name': 'cyborg'}, {'id': 680, 'name': 'montana'}, {'id': 836, 'name': 'resistance'}, {'id': 1436, 'name': 'inventor'}, {'id': 1522, 'name': 'repayment'}, {'id': 1523, 'name': 'obsession'}, {'id': 49960, 'name': 'business start-up'}, {'id': 161176, 'name': 'space opera'}]"
1573,"[{'id': 502, 'name': 'ambush'}, {'id': 720, 'name': 'helicopter'}, {'id': 736, 'name': 'journalist'}, {'id': 818, 'name': 'based on novel'}, {'id': 822, 'name': 'airport'}, {'id': 4709, 'name': 'hand grenade'}, {'id': 5572, 'name': 'fistfight'}, {'id': 8015, 'name': 'cop'}, {'id': 9663, 'name': 'sequel'}, {'id': 10794, 'name': 'snow'}, {'id': 10808, 'name': 'dulles international airport'}, {'id': 10950, 'name': 'shootout'}, {'id': 11720, 'name': 'officer involved shooting'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14601, 'name': 'explosion'}, {'id': 14765, 'name': 'church'}, {'id': 14819, 'name': 'violence'}, {'id': 15246, 'name': 'sabotage'}, {'id': 33553, 'name': 'walkie talkie'}, {'id': 156788, 'name': 'swat team'}, {'id': 158770, 'name': 'air traffic control'}, {'id': 195741, 'name': 'commando unit'}, {'id': 207771, 'name': 'snowmobile'}]"
174,"[{'id': 455, 'name': 'farewell'}, {'id': 503, 'name': 'federation'}, {'id': 505, 'name': 'starfleet'}, {'id': 559, 'name': 'peace conference'}, {'id': 665, 'name': 'uss enterprise-a'}, {'id': 750, 'name': 'rura penthe'}, {'id': 3012, 'name': 'court case'}, {'id': 4732, 'name': 'peace contract'}, {'id': 4812, 'name': 'plan'}, {'id': 155211, 'name': 'klingon'}, {'id': 161176, 'name': 'space opera'}]"
172,"[{'id': 503, 'name': 'federation'}, {'id': 505, 'name': 'starfleet'}, {'id': 665, 'name': 'uss enterprise-a'}, {'id': 748, 'name': 'sha-ka-ree'}, {'id': 963, 'name': 'loss of brother'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 1562, 'name': 'hostage'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 12388, 'name': 'romulans'}, {'id': 155211, 'name': 'klingon'}, {'id': 155212, 'name': 'vulcan'}, {'id': 161176, 'name': 'space opera'}]"
157,[]
168,"[{'id': 83, 'name': 'saving the world'}, {'id': 582, 'name': 'san francisco'}, {'id': 665, 'name': 'uss enterprise-a'}, {'id': 4379, 'name': 'time travel'}, {'id': 4676, 'name': 'whale'}, {'id': 5359, 'name': 'marine biologist'}, {'id': 155212, 'name': 'vulcan'}, {'id': 161176, 'name': 'space opera'}]"
364,"[{'id': 65, 'name': 'holiday'}, {'id': 417, 'name': 'corruption'}, {'id': 848, 'name': 'double life'}, {'id': 849, 'name': 'dc comics'}, {'id': 853, 'name': 'crime fighter'}, {'id': 3298, 'name': 'hallucination'}, {'id': 5570, 'name': 'christmas tree'}, {'id': 6969, 'name': 'gotham city'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9715, 'name': 'superhero'}, {'id': 14819, 'name': 'violence'}, {'id': 15002, 'name': 'dark hero'}, {'id': 15481, 'name': 'fictional city'}, {'id': 163074, 'name': 'super villain'}, {'id': 163455, 'name': 'super powers'}, {'id': 173861, 'name': 'deformed'}, {'id': 173866, 'name': 'bird cage'}, {'id': 173867, 'name': 'evil circus'}, {'id': 214644, 'name': 'christmas holiday'}]"
8845,"[{'id': 1650, 'name': 'cook'}, {'id': 2770, 'name': 'war ship'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3312, 'name': 'nuclear missile'}, {'id': 7188, 'name': 'hostage-taking'}]"
75,"[{'id': 83, 'name': 'saving the world'}, {'id': 464, 'name': 'total destruction'}, {'id': 833, 'name': 'white house'}, {'id': 839, 'name': 'mars'}, {'id': 840, 'name': 'usa president'}, {'id': 843, 'name': 'cataclysm'}, {'id': 1280, 'name': 'lasergun'}, {'id': 1704, 'name': 'ambassador'}, {'id': 1705, 'name': 'congress'}, {'id': 2867, 'name': 'pest'}, {'id': 3243, 'name': 'flying saucer'}]"
378,"[{'id': 1009, 'name': 'baby'}, {'id': 1545, 'name': 'supermarket'}, {'id': 1859, 'name': 'arizona'}, {'id': 3725, 'name': 'pregnancy and birth'}]"
4232,"[{'id': 3335, 'name': 'halloween'}, {'id': 10292, 'name': 'gore'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12339, 'name': 'slasher'}, {'id': 157380, 'name': 'tabloid'}, {'id': 157384, 'name': 'news reporter'}, {'id': 160612, 'name': 'self-referential'}, {'id': 212435, 'name': 'meta film'}]"
8818,"[{'id': 549, 'name': 'prostitute'}, {'id': 165707, 'name': 'deification'}, {'id': 165713, 'name': 'dancehall hostess'}, {'id': 165716, 'name': 'perónism'}, {'id': 165718, 'name': 'argentine president'}, {'id': 165725, 'name': 'rise to power'}, {'id': 165727, 'name': 'singing narrator'}, {'id': 165728, 'name': 'soccer ball'}]"
34314,"[{'id': 2080, 'name': 'stewardess'}, {'id': 3800, 'name': 'airplane'}, {'id': 10950, 'name': 'shootout'}, {'id': 198541, 'name': 'air marshal'}, {'id': 207317, 'name': 'christmas'}, {'id': 208637, 'name': 'turbulence'}]"
8860,"[{'id': 582, 'name': 'san francisco'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 6149, 'name': 'police'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 8119, 'name': 'persuasion'}, {'id': 9748, 'name': 'revenge'}, {'id': 156236, 'name': 'jewel thief'}, {'id': 200808, 'name': 'negotiation'}]"
26306,"[{'id': 1897, 'name': 'oregon'}, {'id': 2070, 'name': 'olympic games'}, {'id': 6075, 'name': 'sport'}, {'id': 204967, 'name': 'runner'}]"
66,"[{'id': 417, 'name': 'corruption'}, {'id': 441, 'name': 'assassination'}, {'id': 521, 'name': 'washington d.c.'}, {'id': 570, 'name': 'rape'}, {'id': 833, 'name': 'white house'}, {'id': 840, 'name': 'usa president'}, {'id': 5600, 'name': 'daughter'}, {'id': 6086, 'name': 'government'}, {'id': 9937, 'name': 'suspense'}, {'id': 41249, 'name': 'secret service'}, {'id': 208633, 'name': 'secret service agent'}]"
638,"[{'id': 222, 'name': 'schizophrenia'}, {'id': 378, 'name': 'prison'}, {'id': 445, 'name': 'pornography'}, {'id': 625, 'name': 'sadistic'}, {'id': 851, 'name': 'dual identity'}, {'id': 931, 'name': 'jealousy'}, {'id': 1566, 'name': 'dream'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2039, 'name': 'sexual frustration'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2359, 'name': 'headache'}, {'id': 2496, 'name': 'impotence'}, {'id': 2669, 'name': 'motel'}, {'id': 2885, 'name': 'prison cell'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3149, 'name': 'gangster boss'}, {'id': 3295, 'name': 'vicious circle'}, {'id': 3296, 'name': 'car mechanic'}, {'id': 3297, 'name': 'videoband'}, {'id': 3298, 'name': 'hallucination'}, {'id': 3300, 'name': 'cadillac'}, {'id': 3301, 'name': 'suspicion'}, {'id': 3302, 'name': 'bloodthirstiness'}, {'id': 3303, 'name': 'bedroom'}, {'id': 3305, 'name': 'housebreaking'}, {'id': 3306, 'name': 'highway'}, {'id': 3307, 'name': 'surreal'}, {'id': 3394, 'name': 'identity crisis'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4375, 'name': 'transformation'}, {'id': 6149, 'name': 'police'}, {'id': 6255, 'name': 'insanity'}, {'id': 9826, 'name': 'murder'}, {'id': 9844, 'name': 'car crash'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 189421, 'name': 'female corpse'}]"
1624,"[{'id': 387, 'name': 'california'}, {'id': 1022, 'name': 'workaholic'}, {'id': 1421, 'name': 'birthday'}, {'id': 2251, 'name': 'lie'}, {'id': 3725, 'name': 'pregnancy and birth'}, {'id': 4896, 'name': 'wish'}, {'id': 210608, 'name': '1990s'}]"
4477,"[{'id': 242, 'name': 'new york'}, {'id': 949, 'name': 'terrorist'}, {'id': 2142, 'name': 'anonymity'}, {'id': 7005, 'name': 'northern ireland'}]"
6499,"[{'id': 387, 'name': 'california'}, {'id': 2398, 'name': 'narration'}, {'id': 3347, 'name': 'volcano'}, {'id': 3650, 'name': 'child hero'}, {'id': 9663, 'name': 'sequel'}, {'id': 10864, 'name': 'human sacrifice'}, {'id': 11272, 'name': 'piloted robot'}, {'id': 12988, 'name': 'pirate'}, {'id': 33885, 'name': 'car'}, {'id': 155030, 'name': 'superhero team'}, {'id': 156159, 'name': 'martial arts tournament'}, {'id': 161742, 'name': 'film starts with text'}, {'id': 185200, 'name': 'pirate ship'}, {'id': 208349, 'name': 'child'}]"
816,"[{'id': 803, 'name': 'android'}, {'id': 1568, 'name': 'undercover'}, {'id': 2534, 'name': 'missile'}, {'id': 2655, 'name': 'group therapy'}, {'id': 3800, 'name': 'airplane'}, {'id': 4159, 'name': 'dancing scene'}, {'id': 4379, 'name': 'time travel'}, {'id': 4504, 'name': 'penthouse apartment'}, {'id': 4505, 'name': 'judo'}, {'id': 4506, 'name': 'trapdoor'}, {'id': 4507, 'name': 'clowning'}, {'id': 6293, 'name': 'telescope'}, {'id': 14914, 'name': 'swinging'}, {'id': 15267, 'name': 'james bond spoof'}, {'id': 155762, 'name': 'swinging 60s'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
